cell_id,night_light_avg
4352,61.266666412353516
4258,58.150001525878906
4165,64.35333251953125
4259,63.67866516113281
4353,67.29266357421875
4166,59.95066833496094
4260,59.141998291015625
4354,66.98066711425781
3790,62.273834228515625
3696,53.41691589355469
3602,45.145999908447266
3603,52.554832458496094
3791,54.878665924072266
3697,68.23216247558594
3792,49.554832458496094
3698,84.55941772460938
3604,66.42050170898438
3793,65.45249938964844
3978,58.12733459472656
3884,60.7928352355957
4072,63.29683303833008
4073,60.42300033569336
3885,48.55400085449219
3979,50.3489990234375
3886,42.367000579833984
4074,62.86333465576172
3980,47.08416748046875
3887,55.35316848754883
4918,57.932167053222656
4730,56.03333282470703
4824,61.893165588378906
5012,44.208499908447266
4919,58.01016616821289
4731,49.0908317565918
5013,48.92300033569336
4825,58.413665771484375
4920,59.0446662902832
4732,50.362998962402344
5106,45.70016860961914
5294,53.292999267578125
5200,48.27166748046875
5107,56.40683364868164
5201,63.5693359375
5295,63.688167572021484
5108,55.41566848754883
5296,65.5893325805664
5202,67.82958984375
5203,59.039085388183594
4450,56.85616683959961
4638,49.64400100708008
4545,53.503501892089844
4639,52.5533332824707
4451,55.141998291015625
4640,54.40924835205078
4546,57.305999755859375
4452,56.12816619873047
4641,50.72858428955078
4547,49.33883285522461
4826,57.44383239746094
5014,50.6775016784668
4921,49.965919494628906
4733,58.673667907714844
4827,57.747833251953125
4922,43.88141632080078
4734,71.12850189208984
4828,62.16166687011719
4923,56.56916809082031
4829,70.6711654663086
5297,72.37799835205078
5015,39.39500045776367
5109,42.29283142089844
5204,52.38483428955078
5016,32.208499908447266
5110,37.0428352355957
5298,67.70816802978516
5205,56.286415100097656
5111,45.691497802734375
5017,43.290164947509766
5299,63.84149932861328
5300,62.641666412353516
5018,63.544334411621094
5112,59.80766677856445
5206,61.61083221435547
5113,68.64633178710938
5207,62.59874725341797
5019,71.73566436767578
5301,58.06816864013672
5020,65.90567016601562
4735,75.1673355102539
4924,83.04491424560547
4830,76.1135025024414
4736,63.669166564941406
4925,84.61866760253906
4737,55.72200012207031
4831,69.24099731445312
4926,67.07975006103516
4832,61.06266784667969
4738,60.71383285522461
4453,46.33300018310547
4454,37.79750061035156
4548,33.300079345703125
4642,44.1150016784668
4455,31.670833587646484
4643,44.894832611083984
4549,25.767417907714844
4644,55.25483322143555
4456,29.933666229248047
4550,27.40399932861328
5302,68.2125015258789
5208,67.5885009765625
5114,68.8949966430664
5115,73.99082946777344
5209,77.64883422851562
5303,81.81583404541016
5021,69.27166748046875
5022,78.38316345214844
5304,82.8201675415039
5210,81.53691101074219
4645,61.15999984741211
4457,38.74549865722656
4551,43.72916793823242
4458,45.24566650390625
4646,64.38199615478516
4552,53.21066665649414
4459,69.07933044433594
4647,80.44049835205078
4553,84.31283569335938
4460,90.30799865722656
7918,35.21500015258789
7824,24.341333389282227
7730,23.055665969848633
7825,41.923667907714844
7261,25.83766746520996
7167,17.496665954589844
7356,
7169,4.804333209991455
7263,5.09499979019165
7264,4.478166580200195
7543,45.29949951171875
7449,49.731834411621094
7638,
7450,
7544,20.66983413696289
7639,7.437666416168213
7545,6.89300012588501
7640,
7452,
7919,56.142333984375
7731,39.91633224487305
7826,43.18050003051758
7920,58.71708297729492
7732,35.99850082397461
7921,54.4755859375
7827,34.77033233642578
7733,24.491666793823242
7734,15.889666557312012
7922,
7828,21.46649932861328
7735,7.97599983215332
7736,6.151500225067139
7737,
7358,4.514999866485596
7171,4.4644999504089355
7265,4.502833366394043
7359,4.700666427612305
7172,4.721166610717773
7266,4.896500110626221
7360,5.053666591644287
7173,5.138000011444092
7267,5.231833457946777
7641,
7453,4.841000080108643
7454,5.439499855041504
7455,6.497000217437744
7643,6.927999973297119
7363,
7270,26.445667266845703
7456,
7550,14.970417022705078
7644,9.165499687194824
7551,51.467166900634766
7457,48.722999572753906
7645,14.586000442504883
7552,112.66908264160156
7646,30.998167037963867
7458,131.24383544921875
7459,212.71466064453125
7738,8.421500205993652
7833,9.208999633789062
7739,10.1850004196167
7927,
7834,10.60675048828125
7740,14.583999633789062
7928,9.908332824707031
7835,12.62266731262207
8012,
8107,46.07099914550781
8201,34.87216567993164
8013,60.97249984741211
8108,54.13349914550781
8202,44.37516784667969
8014,66.25150299072266
8109,58.3941650390625
8015,67.64966583251953
8110,57.31483459472656
8016,54.207332611083984
8116,28.006000518798828
8022,12.60283374786377
8117,19.832332611083984
6515,
6703,5.463416576385498
6610,5.06416654586792
6516,
6704,6.532833576202393
6517,
6705,7.431166648864746
6985,4.922999858856201
6797,6.285666465759277
6892,5.849999904632568
6986,5.537166595458984
6798,6.609499931335449
6893,
6799,6.940999984741211
6424,5.538333415985107
6237,
6426,9.365333557128906
6238,10.837833404541016
6333,11.817832946777344
6518,
6706,8.196332931518555
6614,17.749834060668945
6708,
6520,11.838333129882812
6709,31.601667404174805
6615,36.56883239746094
6896,
6990,18.606834411621094
6803,18.33449935913086
6991,50.10266876220703
6897,22.7363338470459
6992,91.7760009765625
6804,44.304500579833984
6898,62.11183166503906
6993,116.68616485595703
6899,121.51499938964844
6805,112.8453369140625
6994,103.02857971191406
6900,126.1586685180664
6806,127.1510009765625
6521,27.825166702270508
6616,47.3668327331543
6710,40.45050048828125
6522,40.43550109863281
6523,47.09049987792969
6711,89.2768325805664
6617,59.17266845703125
6524,55.236167907714844
6712,103.52483367919922
6618,63.47191619873047
6239,24.142499923706055
6427,16.57866668701172
6334,20.173500061035156
6240,
6428,28.426166534423828
6335,29.398082733154297
6241,45.80116653442383
6429,38.656166076660156
6242,65.0094985961914
6336,47.742584228515625
6430,50.4461669921875
6337,56.69449996948242
6431,48.943668365478516
6243,68.5086669921875
6338,43.62733459472656
6432,39.92466735839844
6244,58.99883270263672
6433,43.87233352661133
6245,50.63716506958008
6339,40.795833587646484
6995,39.41975021362305
6901,38.102664947509766
6807,43.39849853515625
6996,42.6505012512207
6808,53.708168029785156
6902,41.55650329589844
6997,39.622833251953125
6903,38.542667388916016
6809,42.15483474731445
6904,37.9057502746582
7364,47.34349822998047
7271,71.98307800292969
7083,
7365,144.4481658935547
7177,29.4146671295166
7178,79.76349639892578
7084,47.54199981689453
7272,114.61566162109375
7366,161.80267333984375
7929,11.34749984741211
7741,24.889333724975586
7930,23.802000045776367
7836,21.038917541503906
7742,35.70766830444336
7837,41.89441680908203
7931,47.52949905395508
7743,46.94533157348633
