cell_id,centroid_lat,centroid_lon,noise_night_count,peak_hour,night_light_avg,high_noise_risk,noise_night_count_log1p
8328,40.745212854992765,-73.72965062188351,1,22,33.12733459472656,0,0.6931471805599453
8516,40.74508189030568,-73.71780868336795,39,23,40.05416870117188,0,3.6888794541139363
8423,40.74965072196414,-73.72364353460202,11,22,38.61116790771485,0,2.4849066497880004
8329,40.7497160627966,-73.72956491281273,30,1,28.541667938232425,0,3.4339872044851463
8517,40.74958507742917,-73.71772217586579,5,5,42.74850082397461,0,1.791759469228055
8424,40.75415391577628,-73.72355740683862,14,0,33.8650016784668,0,2.70805020110221
8518,40.75408826087578,-73.71763564879895,13,0,34.89116668701172,0,2.6390573296152584
8330,40.754219266926334,-73.72947918435773,15,22,30.54891586303711,0,2.772588722239781
8425,40.75865710591278,-73.72347125959573,5,22,30.02116584777832,0,1.791759469228055
8331,40.75872246738182,-73.72939343651353,21,0,35.17524719238281,0,3.091042453358316
8140,40.74534260505002,-73.74149263791611,0,-1,19.037500381469727,0,0.0
8047,40.74991026305023,-73.74732916338925,53,22,33.8754997253418,0,3.9889840465642745
8235,40.7497810999237,-73.73548631040767,38,23,23.583999633789062,0,3.6635616461296463
8141,40.749845833342526,-73.74140772729658,29,23,25.708667755126957,0,3.4011973816621555
8048,40.75441259610716,-73.7472457206056,10,22,30.733333587646484,0,2.3978952727983707
8142,40.75434905796363,-73.7413227974733,23,22,30.831832885742188,0,3.1780538303479458
8236,40.75428431432308,-73.73540098126605,1,22,31.183000564575195,0,0.6931471805599453
8237,40.75878752504959,-73.7353156328255,10,0,33.111167907714844,0,2.3978952727983707
8143,40.75885227891321,-73.74123784844136,3,22,26.60449981689453,0,1.3862943611198906
8049,40.75889755711596,-73.74716267237288,0,-1,22.74791717529297,0,0.0
8705,40.74945287726332,-73.70587951717762,39,23,45.88249969482422,0,3.6888794541139363
8611,40.7495191291946,-73.71180083669424,8,1,49.47983169555664,0,2.1972245773362196
8799,40.74927154308354,-73.70205413112575,27,22,46.96549987792969,0,3.332204510175204
8706,40.753484129010005,-73.70627189296968,13,22,67.77833557128906,0,2.6390573296152584
8612,40.75402230222774,-73.71171391032898,0,-1,53.55249786376953,0,0.0
8613,40.757712437273966,-73.71239317193823,5,22,30.715999603271484,0,1.791759469228055
8519,40.7585853831679,-73.71755721378584,30,22,26.590999603271484,0,3.4339872044851463
8426,40.76309641590824,-73.72346662524517,15,22,32.26266860961914,0,2.772588722239781
8332,40.76322566416293,-73.72930766927517,15,1,37.016998291015625,0,2.772588722239781
8520,40.76199980734925,-73.71865040604092,3,0,46.96549987792969,0,1.3862943611198906
8333,40.76749987924273,-73.72949911424242,12,4,33.44974899291992,0,2.5649493574615367
8050,40.76347651692032,-73.7470190294578,4,23,22.825000762939453,0,1.6094379124341003
8144,40.76335549619116,-73.7411528801958,14,23,27.954833984375,0,2.70805020110221
8238,40.76329073210309,-73.73523026508109,17,22,30.22050094604492,0,2.8903717578961645
8051,40.76792318020831,-73.74699092665914,29,23,24.725584030151367,0,3.4011973816621555
8239,40.76779393548346,-73.73514487802782,14,23,30.648666381835938,0,2.70805020110221
8145,40.76785870979734,-73.74106789273172,23,22,28.870500564575195,0,3.1780538303479458
8052,40.77242640032182,-73.74690631965606,32,0,20.28358459472656,0,3.4965075614664802
8146,40.77236191973165,-73.74098288604422,18,22,24.62649917602539,0,2.9444389791664403
8240,40.77177393974613,-73.73560200435612,19,22,33.86316680908203,0,2.995732273553991
8053,40.77689992986394,-73.7468607353221,13,23,17.433582305908203,0,2.6390573296152584
8147,40.77591081742384,-73.74169094222162,14,23,46.96549987792969,0,2.70805020110221
8054,40.780174387525406,-73.748109481689,3,0,11.080833435058594,0,1.3862943611198906
6830,40.77323698718667,-73.82391266527864,93,1,45.702919006347656,0,4.543294782270004
7018,40.77311562525093,-73.81206533261668,92,22,30.738500595092773,0,4.532599493153256
6925,40.777679793079976,-73.81790916145385,68,0,29.90216636657715,0,4.23410650459726
7019,40.777618950513805,-73.81198510431747,154,0,29.61283302307129,0,5.043425116919247
6831,40.77774033161132,-73.8238332366485,275,0,45.07416534423828,0,5.62040086571715
6926,40.78218312429276,-73.81782931492863,191,1,37.872833251953125,0,5.2574953720277815
7020,40.782122272120425,-73.81190485786962,99,23,38.23866653442383,0,4.605170185988092
6832,40.78224367238226,-73.82375379005047,103,23,57.6783332824707,0,4.6443908991413725
6927,40.78668645185045,-73.81774945034049,79,23,46.16350173950195,0,4.382026634673881
7021,40.78662559007068,-73.81182459326847,89,0,51.46766662597656,0,4.499809670330265
6736,40.77329721217158,-73.82983635859968,85,23,65.84683227539062,0,4.454347296253507
6642,40.77335713316428,-73.83576006979357,2,23,81.0286636352539,0,1.0986122886681098
6549,40.777920122969554,-73.84160556967781,416,0,60.13758087158203,0,6.0330862217988015
6737,40.777800566105135,-73.82975732981096,0,-1,60.614166259765625,0,0.0
6643,40.77786049655876,-73.83568144085086,0,-1,59.68283462524414,0,0.0
6550,40.78242349212709,-73.84152732288909,299,0,56.68674850463867,0,5.703782474656201
6738,40.78230391638626,-73.8296782831448,2,4,72.71549987792969,0,1.0986122886681098
6644,40.78236385630208,-73.83560279412114,0,-1,68.4558334350586,0,0.0
6551,40.78692685763461,-73.8414490583992,544,0,41.25016784667969,1,6.300785794663244
6645,40.78680336240153,-73.83559684642142,120,0,42.33349990844727,0,4.795790545596741
6363,40.78685027811071,-73.85303899059753,442,0,31.890499114990234,0,6.093569770045136
6458,40.79145801489344,-73.84726410267345,649,23,23.816333770751957,1,6.476972362889683
6364,40.79144802168312,-73.85202543750721,641,1,19.104999542236328,1,6.464588303689961
6459,40.7947322163868,-73.84668328767576,107,0,16.71233367919922,0,4.68213122712422
6833,40.7867470094994,-73.82367432548003,65,23,44.612083435058594,0,4.189654742026425
6928,40.79118977575294,-73.81766956768485,76,23,41.25033187866211,0,4.343805421853684
7022,40.791128904364456,-73.81174431050934,94,0,45.465667724609375,0,4.553876891600541
6834,40.791250342962606,-73.82359484293247,53,23,37.54216766357422,0,3.9889840465642745
6929,40.7956930920477,-73.81758967238596,72,22,30.16650009155273,0,4.290459441148391
7023,40.79539113671824,-73.81176895024545,26,22,30.621665954589844,0,3.295836866004329
6835,40.79566289139469,-73.82342521374659,53,22,47.99683380126953,0,3.9889840465642745
6930,40.799014839266086,-73.81856976506643,12,22,46.96549987792969,0,2.5649493574615367
6739,40.78679079670839,-73.82957833663848,114,23,43.63216781616211,0,4.74493212836325
6646,40.79134134633056,-73.83753503219081,20,0,46.96549987792969,0,3.044522437723423
6740,40.79077030761018,-73.82884670274308,11,1,25.567333221435547,0,2.4849066497880004
6552,40.79143021949199,-73.84137077620359,323,22,29.909168243408203,0,5.780743515792329
6741,40.79555270063912,-73.82738448578431,19,22,46.96549987792969,0,2.995732273553991
6553,40.79507301554156,-73.84076170861351,7,22,23.167415618896484,0,2.0794415416798357
6367,40.80592744076082,-73.85296883593925,195,22,46.96549987792969,0,5.278114659230517
6273,40.80631285121757,-73.8573020230538,15,22,46.96549987792969,0,2.772588722239781
6368,40.80956248220017,-73.85291480551419,341,22,29.812166213989254,0,5.834810737062605
6274,40.81003317621476,-73.85831987738051,135,22,25.750667572021484,0,4.912654885736052
6275,40.814124252714,-73.85876119818138,493,23,37.27225112915039,1,6.202535517187923
6369,40.81408833749859,-73.8529278447954,81,23,35.37150192260742,0,4.406719247264253
6463,40.81421612219535,-73.8469936378188,206,22,31.59083366394043,0,5.332718793265369
7027,40.81441907540854,-73.81114095598772,20,0,46.96549987792969,0,3.044522437723423
6839,40.81413783013905,-73.82341330461131,672,22,20.152000427246094,1,6.511745329644728
6933,40.81471690632503,-73.81735739888711,113,0,46.96549987792969,0,4.736198448394496
7028,40.81814871333439,-73.81126223237628,196,22,37.75283432006836,0,5.2832037287379885
6649,40.80623948720377,-73.8346354078485,0,-1,46.96549987792969,0,0.0
6650,40.809388559188896,-73.83512715895547,95,22,50.00233459472656,0,4.564348191467836
6651,40.81388727226314,-73.8350517685925,28,22,30.551834106445312,0,3.367295829986474
6557,40.81384963369594,-73.83926201398093,0,-1,31.44883346557617,0,0.0
6745,40.813827266076565,-73.82912445552779,182,23,21.27549934387207,0,5.209486152841421
6652,40.818390602793016,-73.83497297940208,44,3,40.310665130615234,0,3.8066624897703196
6840,40.81827026700295,-73.82311756987036,372,23,37.59541702270508,0,5.921578419643816
6934,40.81820964240215,-73.81718989207332,289,22,41.61249923706055,0,5.66988092298052
7029,40.82253856350322,-73.81109272928248,45,22,40.9188346862793,0,3.828641396489095
6841,40.82277357488544,-73.82303796135407,416,23,58.01366424560547,0,6.0330862217988015
6935,40.82271294071498,-73.81710988281512,88,22,50.27849960327149,0,4.48863636973214
6936,40.82721623537167,-73.81702985545223,144,22,46.9023323059082,0,4.976733742420574
6842,40.82727687911307,-73.82295833482374,416,22,58.446250915527344,0,6.0330862217988015
7030,40.82705652412587,-73.81201174959774,1,6,46.96549987792969,0,0.6931471805599453
6843,40.831780179685744,-73.82287869027478,155,22,46.74974822998047,0,5.049856007249537
6464,40.81850972068331,-73.84682846024643,804,23,53.38233184814453,1,6.690842277418564
6370,40.81856882290943,-73.85275622718434,803,22,51.84983444213867,1,6.6895992691789665
6276,40.81862762065273,-73.85868401167856,89,23,58.31816482543945,0,4.499809670330265
6371,40.82307217791957,-73.8526786224465,700,23,76.63033294677734,1,6.55250788703459
6277,40.82313098494426,-73.85860680771005,247,23,89.32333374023438,0,5.5134287461649825
6465,40.823013066364,-73.8467504547438,138,23,69.65116882324219,0,4.9344739331306915
6466,40.82751640839489,-73.84667243158967,141,22,67.2385025024414,0,4.955827057601261
6278,40.82763434558846,-73.85852958627133,152,0,92.27633666992188,0,5.030437921392435
6372,40.82757552928114,-73.85260100014784,460,22,77.4768295288086,0,6.133398042996649
6467,40.83201974677588,-73.84659439077954,282,0,69.21499633789062,0,5.645446897643238
7488,40.77280690073596,-73.78244732006317,24,22,31.9459171295166,0,3.2188758248682006
7394,40.772869253591,-73.78837088574363,24,0,33.81650161743164,0,3.2188758248682006
7489,40.777310177254805,-73.78236509267323,66,0,40.89466857910156,0,4.204692619390966
7583,40.77724751053649,-73.77644114578469,12,22,42.25883483886719,0,2.5649493574615367
7395,40.777372539954605,-73.78828905816242,27,22,31.443416595458984,0,3.332204510175204
